Treatment,Outcome,IV1,IV2,,
2.931816281,2.951954456,1.31805814,0.988149018,,
2.564437534,3.137641789,1.980658189,0.250483859,,
2.462901376,2.636192427,1.135669452,1.070642361,,
1.295651244,1.324686881,0.138739122,0.994783916,,
2.140754935,2.286442395,2.715738883,0.448125417,,
4.659786348,5.211322009,4.130144165,0.078684723,,
3.331752314,3.400377319,0.495419606,0.010311335,,
2.655302895,4.034680848,2.004083212,0.273631418,,
10.44268168,15.14460264,3.756388708,5.66628304,,
0.699948714,1.087167833,0.230753073,0.018187492,,
0.629692215,0.814852645,0.309972555,0.010962549,,
1.617195078,1.673676512,0.944516548,0.305328439,,
0.240586692,1.332135584,0.073367405,0.103835642,,
0.620701043,2.144074159,0.189562721,0.378582374,,
5.783638009,6.914736596,3.962052307,1.159082965,,
3.822611861,4.187587879,1.676992207,1.916010127,,
4.984453046,5.388201629,0.79040028,2.242495012,,
0.011401671,0.045890317,0.000159082,0.000233769,,
11.11336893,12.71614962,0.352354686,8.828127265,,
4.2653251,5.713504782,4.71665596,0.13645383,,
6.291238841,6.463684882,0.301837408,0.000575516,,
0.18645033,0.709077143,0.080835027,0.073591261,,
2.759749391,3.12940533,1.023895785,1.32034859,,
5.391961394,7.557773958,5.319617068,0.022601007,,
1.06060743,1.976682638,0.839028524,0.000920694,,
4.478389437,6.088972674,2.894999499,1.133456389,,
0.336041685,2.728120491,0.080626839,0.073977514,,
1.943563406,3.603433644,0.391102562,1.106099299,,
4.764353173,5.168711675,1.189712599,2.198643443,,
5.661240783,7.200796416,1.820732496,2.509687738,,
6.840205548,7.355456687,0.143134219,3.954693027,,
0.379866264,0.598244191,0.345087876,0.058297821,,
3.817579506,6.397886943,3.345848239,0.005034448,,
8.426918627,10.74444561,4.103579288,3.365305966,,
0.959032334,1.003108999,0.329682303,0.578239495,,
7.431465338,8.458526027,0.859299293,5.659053232,,
2.785361784,3.82491438,2.266260895,0.211598519,,
3.40386009,3.438699201,0.129350465,2.235191579,,
2.361349275,2.454366892,0.826603824,1.627375625,,
0.035001389,0.345644406,0.046489479,0.002655766,,
1.498731885,5.083574767,1.21729258,0.255278034,,
12.52046752,17.87111839,10.94636106,0.000131769,,
2.489731124,3.057135817,1.204739473,0.953478647,,
3.726516199,5.061586134,2.651452637,0.004588601,,
3.621541401,4.556760993,2.734667323,0.7889587,,
1.120025402,1.263777338,0.417465801,0.39872092,,
0.477642742,0.861247899,0.321537194,0.073525219,,
1.546473161,1.752977944,0.605900767,0.76753839,,
2.450872732,3.821701551,0.592242324,1.854341703,,
5.063942515,5.777887942,1.470212148,2.738014488,,
5.348320242,7.329758354,3.375069887,0.106671757,,
7.042956651,7.647366698,4.701525496,3.279990916,,
1.557100578,1.815240655,0.585449406,0.801304916,,
4.08856122,4.824375036,0.717719502,1.374475115,,
7.507479705,12.87367584,3.578793988,1.971318363,,
7.672244186,7.746962593,0.131785505,4.050572347,,
5.044093509,7.234631666,4.453685042,0.145497878,,
1.416162216,1.423535747,0.994462276,0.224004128,,
4.450872051,6.490891338,3.819686426,0.179914676,,
4.272856878,6.118996438,3.52820229,0.00052913,,
5.808572975,7.76472603,2.248281465,1.304485237,,
6.232561528,7.566654136,2.941163163,0.421629711,,
2.280136638,2.325629723,2.051633434,0.341513199,,
7.034710494,7.792517562,0.018159299,0.263632062,,
2.634101044,3.436943408,1.622474499,0.575959689,,
4.130594807,5.162134579,4.074648254,0.305188943,,
3.70989925,4.872578773,3.383699519,0.230104699,,
0.783968376,1.236235644,0.361581007,0.001675424,,
7.178757768,10.1029899,5.954083001,0.269777701,,
10.78233338,15.65640042,9.017731708,0.000314337,,
0.533270352,1.045970335,0.45856791,0.016877517,,
5.333491064,5.4081338,0.358819582,4.477158918,,
5.3310953,7.580147059,4.24028491,0.590540082,,
0.944969134,1.175174971,0.10343324,0.448713682,,
2.097235869,3.110022402,2.358162781,0.397642545,,
1.627484398,1.89331427,0.979976266,0.827125098,,
0.874323424,3.316053081,0.614228751,0.134480592,,
5.074841447,6.444620305,2.291455064,1.250846511,,
7.689775565,7.744414879,0.091497736,5.340096717,,
1.363876443,1.991438448,0.002872075,0.324015847,,
2.412188114,3.453014266,1.03868449,0.004146402,,
1.713431234,2.421101861,1.389965373,0.072562554,,
2.795485995,3.89890914,2.427497863,0.184202824,,
14.708755,15.98287284,4.321201464,7.870525729,,
1.259402807,1.268870984,0.96271392,0.414903105,,
6.947668467,9.531468122,0.346918371,5.448492766,,
1.283939403,1.438362501,0.070154381,0.062168627,,
3.741393761,4.486302221,1.129435308,1.17297533,,
2.26333993,2.280796495,1.316810108,0.254559615,,
2.885403854,6.370811258,0.851769269,1.163614429,,
4.120529193,5.416505369,2.050807211,0.624155995,,
3.028778956,4.649732236,2.026634568,0.000484276,,
0.980494252,1.102762031,0.644280332,0.021374622,,
17.11428998,24.21581283,12.66622154,2.222797132,,
1.610626774,1.703467842,0.843653912,0.087226848,,
3.805932471,3.852457832,0.526509409,3.070753682,,
0.69624382,1.091842135,0.409641447,0.345320885,,
4.156990313,6.648198711,2.586632624,0.865126026,,
19.4237121,27.31030591,16.44799228,0.782559728,,
0.772007521,1.626831163,0.167313017,0.013758984,,
1.519693162,1.890423323,1.290778515,0.008237318,,
2.973690098,2.995870796,1.906965243,0.375350487,,
15.28915979,20.13818758,9.557853731,4.001061255,,
6.503247079,8.845003719,3.371054657,1.481340752,,
0.091088472,1.040058385,0.089285467,0.010876166,,
3.725293781,4.792328018,3.37255724,0.65223938,,
3.627546524,4.859315818,3.107438739,0.825047901,,
0.70460726,1.98452063,0.968292259,0.137730826,,
2.01588571,2.510502257,1.089020361,0.117895041,,
2.035014388,2.36897074,3.014771741,0.07969649,,
4.978243469,6.7848451,3.989423731,0.157549721,,
1.078672195,1.198321296,0.613343069,0.378157728,,
1.284740629,2.871159518,0.322603829,0.738545704,,
3.138360434,4.791046844,3.54629377,0.079662936,,
1.546344666,2.402476213,0.939008444,0.358433986,,
1.086053057,1.160818375,0.789792084,0.216270634,,
3.29499377,3.609839817,0.042356079,0.628247096,,
4.122273322,5.027983219,3.380043486,1.142103116,,
5.382676412,6.914678294,3.426029572,0.437775064,,
2.622268877,3.431213176,1.349438419,0.011845769,,
6.656580086,6.890071328,1.936685917,3.930238383,,
1.27826564,2.093585466,0.685827102,0.061269049,,
7.684696508,8.749112976,1.781885197,4.587937887,,
0.711286962,0.964660955,0.307160459,0.215613171,,
8.963065938,11.19926057,8.911175567,0.329350327,,
2.062217269,2.327322271,0.404662614,1.364752743,,
2.294094998,2.375357451,0.144691458,1.720835201,,
8.391721435,10.40502413,4.072104263,0.183302631,,
0.49596177,4.959069147,0.443623429,0.067609047,,
6.43133873,9.551012199,5.633146403,0.001666614,,
2.94798384,7.03105595,2.783363911,0.317250971,,
0.187923727,1.578558452,0.052440258,0.092790638,,
9.735434521,10.27755595,0.993742985,7.689331694,,
1.164824079,1.554333483,0.866644123,0.234932437,,
2.972872063,3.38379064,0.591212416,0.938731091,,
1.464473874,1.696993434,0.133430932,0.088123656,,
1.074739964,1.786518127,0.653400728,0.057737613,,
0.566740588,1.0180586,0.376229548,0.136058115,,
4.20051906,4.811618473,1.535805726,1.422372485,,
1.310195611,1.809697954,0.505731382,0.77715289,,
0.785285616,1.493635456,0.368648769,0.491249935,,
2.715479445,11.72494942,2.60179717,8.72E-06,,
2.949938247,3.427475543,1.021935552,1.224168888,,
7.365870969,7.38520394,0.089558213,0.514703411,,
1.328428571,1.907723378,0.503746662,0.176135598,,
3.988322589,5.077027606,0.352351169,3.242640895,,
1.111306153,1.142484902,0.109693963,0.534269089,,
6.888012292,7.805689069,0.037064737,3.135753025,,
3.433188375,3.765397067,0.675401063,0.067850621,,
3.16617529,3.26017344,0.130060619,1.510078456,,
1.189562922,1.582830218,0.400442273,0.494766369,,
1.564112813,1.622802101,1.02296424,0.106872165,,
2.264010293,5.041911899,0.143649298,1.386627161,,
0.993632116,2.634906042,0.724077266,0.204965034,,
2.77542496,3.392934211,1.110133943,0.755968037,,
4.864120185,6.883791745,4.286229536,7.64E-06,,
5.227562245,6.50769377,3.521485158,1.022248962,,
2.635906669,2.706358814,4.640645901,0.001623628,,
0.397806887,0.865551577,0.187528726,8.11E-05,,
0.316713711,1.213339945,0.29120197,0.045094365,,
0.688964044,1.102138276,0.663908919,0.076233195,,
4.593540979,5.21877031,1.49538057,2.454403348,,
24.37994233,34.22994369,21.5433332,0.327515128,,
1.143209677,1.407631974,1.320477641,0.30968234,,
2.783582885,3.219192922,1.513846086,1.202597161,,
0.719927886,0.935580493,0.343926455,0.326500658,,
2.738531262,3.214314085,1.942641363,0.422394536,,
0.283231861,0.398269495,0.246163195,0.104816615,,
6.878069231,8.835331357,4.972411764,1.599601295,,
7.942965698,10.97836946,6.681323533,0.635345884,,
0.412346332,0.978722667,0.605887358,0.028995208,,
1.066503427,1.733072863,1.01563583,0.018589068,,
3.90488544,4.003668324,0.129920645,2.6828524,,
3.471238218,3.922185399,0.766791296,2.240235006,,
0.996165548,1.152895111,1.350175118,0.082353012,,
1.648616372,2.026299656,0.935561281,0.373538445,,
0.74098363,0.804197479,0.549239547,0.296673682,,
8.316217524,9.23353857,1.973666882,5.168295111,,
8.293124437,10.87601665,4.643176515,0.138731664,,
1.571391949,1.923178325,1.752478331,0.11739698,,
1.151697927,1.225153349,0.820668012,0.032949291,,
3.07934601,3.539662445,2.054215358,0.504019418,,
21.96847959,29.09672114,15.47908415,4.197501141,,
6.57238554,10.00235795,5.70385235,0.244093608,,
3.497758721,5.599912006,2.26744899,0.748299045,,
6.583944644,9.125617362,5.544789574,0.163361506,,
5.462332374,8.476440391,2.336674704,1.27302185,,
6.719703693,9.08192565,5.080425668,0.090786783,,
4.356285088,5.474081371,2.814437026,0.095420674,,
3.184786394,3.879203318,1.426551819,1.941904258,,
9.780063462,9.973074919,0.658344507,7.194371857,,
1.081557126,1.353729714,1.145929356,0.340095693,,
2.752926262,3.23440198,0.845025398,1.109664761,,
4.701627606,7.021506546,4.281813644,0.00069029,,
1.055320072,5.422927128,0.216887351,0.015472754,,
5.152821419,6.795770075,0.794871516,2.825087707,,
1.040645567,1.043659637,1.141733928,0.0161458,,
3.394278227,4.86114253,2.74272163,0.363926709,,
2.544975912,4.151098755,0.964851216,1.172801554,,
7.739878297,9.018280599,2.774332936,2.601237813,,
0.883450906,1.00586088,1.187997823,0.047649591,,
2.706800635,3.656969568,2.039079149,0.46950156,,
0.625619122,1.105589851,0.21431816,0.108345825,,
5.366738666,6.966540425,6.011202439,0.146520881,,
4.635069161,5.289509763,2.352290852,1.220365522,,
0.282922886,0.809200945,0.009865813,0.237423489,,
0.495881472,0.749582213,0.346789445,0.044306905,,
1.128021735,2.518067754,1.039508204,0.13605564,,
3.560108467,3.897562225,2.002674354,2.028214638,,
9.43616684,9.604462267,0.625639458,5.892795956,,
12.8391783,19.06455416,10.67230895,0.004798785,,
5.183151637,5.762773867,1.607666146,3.061659585,,
5.298299175,6.677874072,1.107525514,2.576065802,,
2.019894051,3.829351863,1.711731156,0.305302699,,
4.387430123,5.434618209,4.065731971,0.807830144,,
2.637438137,3.059652831,2.597216652,1.026356592,,
10.53955928,19.1267978,9.894342424,0.00174156,,
3.813168063,5.161188319,3.525530448,0.828613198,,
4.975492926,7.565164594,1.091820583,1.757365784,,
0.521670346,0.534127518,0.650034682,0.003908822,,
11.32867534,12.35134097,2.906083252,7.441892224,,
2.500302209,3.288663056,1.359843307,0.597642542,,
7.427306806,8.853607526,1.927971545,4.634540244,,
1.357059605,2.575439514,0.365054352,0.94521976,,
0.521620621,0.679079574,0.290957645,0.114684816,,
1.652402831,3.789164445,0.024996351,1.311015406,,
0.584394725,1.029793328,0.475243491,0.004378226,,
0.452270603,1.516860125,0.703227183,0.00081635,,
1.464677787,1.654507164,2.071402058,0.05640072,,
10.38305075,14.63740853,1.58845656,2.228916346,,
8.445406094,11.89281433,7.678994623,0.160694981,,
2.198544471,2.234476355,1.860092899,0.71247386,,
1.365074037,2.258374957,0.080145061,1.053930869,,
0.354469994,2.665136131,0.310290039,0.06856473,,
3.037467947,3.070522098,1.030149313,1.156448313,,
1.824184755,2.852570191,1.30848505,0.092126363,,
0.94053864,1.319297663,0.656378178,0.133229257,,
0.226878461,0.24965556,0.289644259,0.001438602,,
2.327777279,3.331715622,2.455700292,0.08028596,,
3.676653331,4.391071517,1.531673764,0.136734161,,
3.360808439,4.666653117,2.644858833,0.377691785,,
1.677674501,1.885262837,0.044474204,0.334058899,,
3.14979649,3.233974299,0.71092874,1.036867811,,
7.908734397,10.14508148,4.9607375,2.492920567,,
1.82972449,3.022271596,0.492178345,0.195460619,,
0.898341542,1.444870096,0.666393464,0.184149903,,
13.30586735,14.2892932,0.988579644,9.847519683,,
4.058302393,4.341579848,0.322173771,2.190373472,,
4.883464739,6.074173719,2.630600427,1.923246782,,
5.830000714,6.853600137,2.648312695,2.532772932,,
8.110065504,10.05021225,1.381856727,5.061451649,,
11.7715948,13.54413654,2.718736806,7.192379062,,
3.018914832,3.638094538,1.809316125,0.418679134,,
0.918782693,1.2420664,0.704526222,0.006725946,,
2.871919722,3.697840157,1.862956424,0.251472819,,
3.442620204,4.484493086,0.061700166,1.793290693,,
6.428719767,6.545502491,0.110359359,4.209279161,,
1.752044459,2.469947583,1.19751176,0.372381645,,
3.466879739,4.080792098,2.842734052,0.13256786,,
1.439587763,1.699876883,1.199235548,0.424408196,,
1.521445631,1.620191003,0.326621374,0.405143939,,
8.124487578,10.21418422,2.778702947,4.098994336,,
9.870912861,15.10275382,8.541453519,0.193692327,,
0.560256821,0.7128178,0.627151381,0.006419099,,
2.59702858,2.832678602,1.771064894,0.603321018,,
0.618552454,0.790530219,0.687528205,0.008202358,,
4.166617403,6.398739242,2.726325854,1.035518492,,
1.898610993,1.955904361,1.983166695,0.214347078,,
4.72343341,5.21119362,1.203445682,3.004343477,,
14.38203567,15.42804502,2.72815539,9.45162435,,
7.756582134,9.072901918,2.689240037,3.433334423,,
4.17162076,4.563493358,6.317188209,0.214648647,,
6.265979652,6.37785585,0.784482571,5.070933895,,
3.275522914,3.73798991,1.542202236,1.534927455,,
5.09773708,5.659248434,1.330237546,2.697918845,,
2.666332367,3.469365166,2.5618576,0.007785361,,
9.290994214,9.347560959,1.161879084,7.015642234,,
1.277365543,2.27650515,0.996506055,1.73E-05,,
6.545392126,7.555422908,1.626488389,4.265811676,,
2.795177969,3.006243348,0.072941236,0.21424609,,
9.047752951,9.27529037,1.917351534,6.703548466,,
1.583509887,1.858276615,1.021583565,0.009447146,,
1.894727783,2.181722275,0.643250751,0.054767306,,
5.724364343,7.413390637,3.564404696,0.590770864,,
8.606534211,8.922432713,1.398936814,5.014825978,,
0.799207014,1.276820504,0.098440392,0.396035125,,
3.899545177,5.533652734,3.14317888,0.2332895,,
0.382521118,0.537931705,0.328778953,0.018910724,,
0.992334916,1.346930389,0.496962924,0.312581926,,
1.189375626,1.558803066,0.023127805,0.342951432,,
3.238702506,4.370986389,2.674379539,0.042782811,,
22.10138015,31.06600321,19.57125646,0.250289535,,
1.388169799,1.400557487,1.655324885,0.086059044,,
3.459527491,4.339905214,1.157447276,0.322000667,,
3.966015096,7.318958728,3.523067324,0.223510102,,
5.620829345,6.591690497,2.012013715,2.102532574,,
1.116307145,1.278345132,1.268869835,0.197251517,,
2.312754098,2.767263037,0.651549272,1.665897756,,
1.281953813,1.420113826,0.285585915,0.885474037,,
10.09324588,13.40267167,7.076407163,1.906478976,,
2.262091617,3.16735876,1.947948784,0.061284642,,
7.3081024,7.741979129,2.752907433,2.826683755,,
4.389011085,4.625797101,4.700492123,1.3993512,,
1.99050921,2.105666099,0.649290224,1.380544272,,
1.940966613,4.157219959,1.734517446,0.672741287,,
2.947790649,4.874136164,1.311472181,0.882548383,,
4.802758917,5.81539215,2.175459291,2.13152237,,
0.434379692,1.41537064,0.322946977,0.047635628,,
4.41562383,6.648889671,4.099179944,0.001935601,,
6.027191485,7.31839457,1.826712017,1.615737975,,
1.868898898,2.246596223,1.477363935,0.022694104,,
5.394223009,5.578778645,0.958323624,2.818884037,,
2.455417753,2.660829114,0.506338029,0.469102151,,
5.696058794,6.639575788,2.057488401,2.952940876,,
2.51045997,3.459131693,1.307082988,0.907000569,,
1.044908447,3.555294836,0.711937995,0.395048345,,
3.721277205,3.76077899,0.107122191,2.362103251,,
3.72835058,4.493352319,0.983903446,1.328147935,,
2.833374753,3.536405387,1.467188453,0.921785611,,
1.520496735,2.649549845,1.118424596,0.514113834,,
14.52723503,15.2397083,0.957997574,11.81309331,,
2.469074873,4.042395874,2.14051558,0.024686878,,
20.89720306,21.23223141,13.35168195,5.970081663,,
5.068766266,6.144262633,1.844742018,3.000043502,,
0.864951563,1.399983094,0.807766963,0.006915382,,
5.603738452,7.974066021,5.231581586,2.81E-06,,
0.380202086,0.523704379,0.346197685,0.000408485,,
0.806923158,2.044187911,0.565431793,0.076722235,,
3.099232154,4.883313613,3.474730917,0.398164001,,
3.367237132,4.10930042,4.096263754,0.009620362,,
3.351691521,4.403263507,4.462747904,0.126130322,,
2.593495781,2.857042558,3.989107026,0.076030116,,
0.379987892,0.397993048,0.033083592,0.103651825,,
10.0689319,13.07042308,7.236395145,1.290464013,,
15.39502935,16.34558135,1.836665122,5.447691622,,
10.94732916,12.98008384,4.822578173,0.031102881,,
5.682606025,6.913855192,0.483459111,3.880593594,,
5.001800455,6.686050329,2.427224695,1.153048913,,
3.02251081,3.993035678,2.853272064,0.135160528,,
4.157983157,6.941695015,2.373778988,0.419478997,,
1.659283513,2.615527812,0.192372839,0.033704275,,
1.274542317,3.168989878,0.5607068,0.15936413,,
12.26021133,17.10486254,11.52852904,0.000624204,,
9.335048624,9.817050858,1.456541803,6.577429293,,
2.914565918,3.728114448,1.461052086,1.4976935,,
1.338027587,4.381917263,1.168781802,0.171506635,,
2.900850282,4.710120106,2.654680898,0.336395234,,
0.738631971,2.569928339,0.209816149,0.44358143,,
3.916847682,6.188301189,1.253765623,1.72621826,,
1.323766159,1.758900602,1.1814334,0.042419079,,
1.53730335,3.711701821,0.226044442,0.086443665,,
5.477137706,6.743924514,3.86043785,1.305392731,,
5.112351078,7.382411153,4.577790137,0.035179312,,
1.110338291,6.025673474,0.860003007,0.062406282,,
7.786134078,11.08766378,6.027480257,0.432896539,,
0.769688363,1.104546681,0.644313544,0.35481626,,
6.171752581,6.88103939,8.575501535,0.036873497,,
2.437452291,2.545868598,1.681391047,0.030303699,,
1.934776997,2.134223594,0.305538283,0.003305001,,
0.865396391,1.057082046,0.210798995,0.080344463,,
3.842882714,4.534439579,1.088869877,0.073709536,,
5.007248275,7.922074753,2.591472025,2.553364588,,
4.76831359,4.858403332,2.078143679,3.074475045,,
10.11576721,14.57543609,9.049942888,0.095432755,,
1.650811758,2.086224257,0.124890659,0.420785306,,
11.66954741,15.98456065,9.119229133,1.033614319,,
1.989981397,2.67015474,1.079149201,0.268622524,,
10.8619944,15.25432396,7.890971415,2.149847017,,
1.136739874,1.323288262,1.521025991,9.21E-05,,
4.200913206,4.906470591,0.518467615,0.812749595,,
0.675273116,0.907810201,0.018350371,0.440164237,,
6.689486091,7.278878105,1.215997195,4.628363716,,
