Treatment,Outcome,IV1,IV2,,,
-1.189858287,-0.661018228,-1.683821154,-0.627607567,,,
1.20721118,3.70083539,-0.569793404,0.292433326,,,
1.075135176,2.757911171,0.60668612,-0.559767328,,,
-2.552104929,-4.664459793,0.124249923,-0.380852337,,,
0.994914471,1.013995622,-0.991386961,0.497256941,,,
-0.116333154,0.612140003,-0.23577719,-0.120551514,,,
-0.777137447,-1.685815541,-0.638920731,0.650556544,,,
-0.751150646,-0.109210987,-1.444428251,0.547132935,,,
-2.348685301,-3.726600189,0.388379993,-0.694118922,,,
0.845644889,2.902399574,0.009519306,-0.380907849,,,
0.708088679,1.101032461,-0.973746077,0.970209995,,,
-0.885482176,1.175670908,-0.889803015,-0.283391052,,,
-0.981388266,-2.947776261,0.157954278,0.91754019,,,
-2.903189118,-5.00423139,-0.873306082,-0.723715357,,,
-4.965195842,-5.207397071,-3.820454282,-0.604448795,,,
-1.926025762,-3.235490257,-1.013121482,-0.648517463,,,
-4.220982822,-4.051300846,-2.316488683,-0.736511372,,,
1.24746624,2.881560265,-1.425093171,0.629205013,,,
-2.661312799,-3.93081126,-1.269096997,0.826784746,,,
0.180335424,0.242915912,-1.023874572,-0.287867221,,,
-1.017706194,0.564806624,-1.301271822,-0.913114086,,,
-2.424278557,-4.864076263,-0.78147738,0.961619392,,,
1.166780202,1.729452883,0.03692238,-0.464299422,,,
-1.11599427,-2.017540822,0.429822616,0.582431485,,,
1.612716371,4.345997578,-0.383916727,0.179852845,,,
-2.235552986,-3.805400366,-0.531596856,-0.969609299,,,
-3.855104261,-5.28983642,-0.6824218,-0.700866774,,,
-3.420726623,-5.424537326,-0.922617046,0.202084684,,,
-0.369838078,2.154526295,-0.868244809,-0.848261862,,,
-2.099240657,-1.909891417,-0.894232822,-0.272175349,,,
-4.475111557,-4.701803224,-3.216701037,-0.466973191,,,
-1.626471528,-3.053083649,0.172862226,0.372917529,,,
0.390877104,1.441239546,-0.40627757,-0.50037804,,,
-0.908097751,-2.021560299,0.126030568,0.877061255,,,
0.305334215,1.339960691,-1.574359983,0.859990023,,,
-3.423064512,-3.51370376,-3.117359543,0.390202149,,,
-2.161520462,-2.932985869,-0.9512568,-0.275979108,,,
0.309730489,2.229433157,-1.057597453,0.566179138,,,
-1.157986551,-1.180046423,-2.590768971,0.681957259,,,
0.131848846,0.612413396,-1.367273823,0.923502037,,,
-0.25715597,-0.137017156,-1.361736365,0.263551979,,,
2.441977561,3.340690309,0.358058615,0.043014685,,,
-2.91689149,-4.565863054,-0.898569347,0.477581329,,,
-3.437602724,-2.445925619,-2.534515986,-0.931869307,,,
2.418646061,4.057189068,0.672652063,0.415639357,,,
1.181892135,2.383865502,-0.840710236,0.970886456,,,
-2.31647048,-3.24420389,-0.561871093,-0.88922637,,,
1.320905052,2.07352376,-0.667578606,0.863356618,,,
-1.192821559,-3.502312244,-0.159040722,0.433537937,,,
1.752735732,3.260220787,0.356917599,-0.744808479,,,
-2.245076745,-4.534580275,0.437636775,0.055921732,,,
-2.942078678,-3.552943419,-1.572722656,-0.978095304,,,
0.237734876,1.389056228,-0.925566089,-0.926341173,,,
-3.825871664,-5.736222118,-0.714113609,-0.993126898,,,
-1.447004354,-2.81069112,-1.460413739,0.489082772,,,
-3.136517997,-2.216073094,-1.784069376,-0.979907455,,,
-1.245245248,-1.20711055,-0.456649378,0.693876844,,,
-3.744430223,-3.098045006,-4.237949738,0.279620075,,,
-2.337402175,-3.318077829,-0.620605784,0.116397017,,,
-2.343493897,-2.875570002,-1.527802787,0.499592875,,,
-1.716753798,-0.510596066,-1.69089216,-0.735425244,,,
-1.991724734,-3.25891233,-0.088539106,-0.13968791,,,
-1.796932513,-1.981433906,-1.149896788,0.460849883,,,
0.34514769,2.411512168,0.12889626,-0.853414177,,,
-3.453933309,-4.840258558,-0.600381437,-0.282558181,,,
0.563709947,0.483131319,-0.682561882,0.650781139,,,
2.264462004,3.279895409,0.485769309,0.692521539,,,
-0.057087398,0.651648401,-0.311866209,-0.642888534,,,
-4.42009834,-5.39129222,-2.675583568,-0.749899926,,,
-0.552955439,1.489854477,-0.803234944,-0.441067897,,,
-3.209772687,-2.522996495,-2.866516603,-0.388631927,,,
-2.506037592,-1.982056714,-1.605914584,-0.906178369,,,
-3.869513181,-3.408452666,-3.134564811,-0.217682378,,,
-0.544979523,1.17088824,-1.634321294,-0.566985139,,,
0.105073187,1.379548992,-1.164576715,0.391368624,,,
-0.479135882,0.021725683,-1.833773589,0.855206991,,,
1.094901762,1.824771632,-0.796048455,0.009105535,,,
0.097063146,-1.112274092,-1.010244077,0.826499798,,,
3.576797721,5.872638051,0.773160263,0.988080554,,,
-1.72514581,-2.864880026,-0.429507816,-0.818632206,,,
0.507902309,1.96775195,-0.564360612,-0.030675071,,,
-1.514826381,-1.905788212,-0.202071584,0.3882614,,,
0.836503322,1.564080468,-0.997650369,0.538858178,,,
-2.252730722,-5.113266165,0.384780674,-0.699461843,,,
-3.634092712,-5.377077532,-0.776669434,-0.98613548,,,
-1.044122089,-2.388670097,-0.878132612,0.914290112,,,
-2.614682049,-3.066802294,-3.630642577,0.903586499,,,
-0.514993867,1.826924605,-0.303654909,-0.850617191,,,
-0.125619102,-0.038568908,-1.276944043,0.18363724,,,
-2.21801152,-3.370738903,-0.729494065,-0.270034595,,,
1.511249353,2.404319976,-0.311347779,-0.09711813,,,
1.389595216,2.886482145,-0.260018072,0.807485563,,,
-1.462842431,-0.806460116,-1.34118723,-0.04084961,,,
0.553449327,0.602091343,-0.774825044,0.657991131,,,
-2.106319941,-2.197442721,-2.009225226,-0.707399539,,,
-0.925876654,-1.815095786,0.762047889,-0.285149232,,,
2.474191879,4.395065649,-0.448322161,0.092868736,,,
-0.277741038,-1.595727847,0.779911343,0.650603247,,,
1.123763874,2.260810855,-1.30599055,0.104752092,,,
-2.433331432,-3.352052503,-0.345935537,-0.881970482,,,
1.972864493,2.97385227,-0.367744277,0.971586248,,,
-0.537641299,0.798980032,-0.140029091,-0.818897062,,,
-1.211966277,-1.8600569,-1.348514455,0.531846565,,,
-1.451522747,-1.014092369,-2.01037888,0.597428389,,,
-0.89911039,-2.265093118,-1.701192238,0.908496778,,,
1.503081394,2.578255302,0.546875605,-0.32222765,,,
-1.476553139,-1.980822963,-1.322950139,0.056860898,,,
0.204642501,-0.176600655,-0.705715356,0.655064181,,,
-3.258085086,-3.730305634,-1.471669476,-0.606443624,,,
1.403472049,4.206452518,-0.263573105,-0.900574004,,,
-3.232369375,-3.86720792,-2.784772972,-0.163744041,,,
-1.341486762,-2.040716382,0.464816407,-0.324937174,,,
1.437027249,4.137668464,-0.894381252,-0.529529741,,,
-4.38848646,-4.025104787,-4.441260398,-0.08928615,,,
-2.12337066,-3.00821029,-0.924645735,0.673949747,,,
0.515758388,1.30572091,0.512664638,-0.771510783,,,
-0.39502779,1.486109444,-1.450059718,0.290696151,,,
-1.841041334,-2.381047587,-1.82849123,-0.336341453,,,
-0.73490084,-0.581582147,-0.183602011,-0.575976626,,,
0.166975225,0.328411074,-0.988893729,0.499303473,,,
0.073768531,0.501985972,-0.738251237,0.370930896,,,
-0.750097231,-0.681625641,-2.125144471,0.336329772,,,
-0.693660549,-2.085058151,-0.900304001,0.877469826,,,
-1.801309464,-2.804949414,-1.558343398,0.192310932,,,
-0.050542039,1.036639114,-0.354276927,-0.305300536,,,
-3.575360472,-4.6913113,-1.22227309,-0.698559274,,,
1.937104811,2.791412649,0.337324375,-0.368698164,,,
-3.380070404,-4.134174581,-2.017383966,-0.017945185,,,
0.344772359,-0.107862598,-0.856585233,-0.302451904,,,
0.832738901,3.222016102,-0.823953996,0.459900918,,,
-0.624053985,-0.059501213,-0.710460197,-0.913809072,,,
2.841521045,3.802900012,0.48260082,-0.456264275,,,
-3.316784579,-3.885118121,-3.265224334,-0.793631753,,,
2.08703539,3.90273993,0.098292235,0.96257909,,,
-0.361887778,1.472690896,-0.42179518,-0.2744426,,,
2.112637261,3.186458672,0.32243172,0.659204051,,,
1.332926689,3.079720022,-1.039762748,-0.455422356,,,
-0.607446504,-0.215940305,-2.036297118,0.457106262,,,
-1.072536822,-3.053087811,0.764015126,0.004554288,,,
-0.060700077,-1.321647889,-1.149150757,0.930862071,,,
0.367346732,1.909984101,-0.948343821,-0.120563939,,,
1.784722122,3.959021148,-0.671132406,0.796173667,,,
-0.511472143,-0.936648393,-0.839667933,0.165193132,,,
-3.261876528,-4.487228119,-2.000658189,-0.64642523,,,
2.850015105,5.469875001,-0.420074735,0.698318813,,,
-2.346659803,-3.624004817,-0.003381862,-0.212023302,,,
-2.240214816,-2.728253493,-1.13879111,0.961859321,,,
-0.04968641,0.630930782,-0.851017988,-0.814712874,,,
-2.095353034,-2.99711806,-0.290544592,-0.362316387,,,
1.245716174,3.494635487,0.447048984,-0.527448456,,,
-2.832391453,-2.980832268,-3.997847356,0.327821989,,,
-0.824108076,-2.38120162,0.62128458,-0.078673908,,,
-2.236609077,-2.632821696,-0.72122968,0.168609205,,,
-0.839784781,-1.905156959,-0.356032474,-0.195546638,,,
-1.818481713,-2.313944047,-0.478458638,0.360861281,,,
-4.730495556,-4.138005791,-5.463924147,0.576362593,,,
-0.630573287,-0.285869449,-1.569099242,-0.023919652,,,
1.155616274,1.991272304,-0.164941748,0.465047183,,,
0.953332235,1.831986254,-1.454605777,0.701102988,,,
-0.186124224,0.425810156,-0.970123947,-0.257527872,,,
-0.462487334,-0.373811663,-1.194735873,-0.310846854,,,
1.392880771,3.759562811,0.053852803,0.909172136,,,
-0.49583332,0.218363455,-1.071246196,0.80270016,,,
0.628102786,0.844437667,-0.435109111,0.190559481,,,
-2.917627464,-4.18063934,-1.733035047,-0.273113233,,,
-0.611196612,-2.865783174,0.898358773,0.51963406,,,
-2.54319519,-2.327212658,-2.742117484,0.147129781,,,
-2.182966972,-3.277254518,-2.59820082,0.703982435,,,
0.761265946,2.161309095,-0.012595937,-0.708580241,,,
-1.713261697,-3.402377333,0.2020913,0.29104975,,,
-0.604757322,0.161905195,-1.407063161,0.105828313,,,
0.535506745,0.705384179,-0.313477341,-0.176319583,,,
0.675266732,1.70525006,-1.020003438,-0.185654606,,,
-0.383941448,0.136402547,-0.757227118,-0.423600763,,,
-2.288466607,-1.933306817,-2.64779702,-0.550287459,,,
0.567934616,0.990989906,-0.372233225,0.582182143,,,
-0.296090239,-0.069019817,-1.853227929,0.026074921,,,
-0.451288964,-1.499817902,0.92473082,-0.101226366,,,
-1.845852647,-2.529153426,-1.743030489,0.80126801,,,
1.258557409,3.273625463,-0.787679411,-0.010476971,,,
3.600882528,5.506803235,-0.038024374,0.68855468,,,
-3.317449727,-4.548822517,-2.234300563,-0.556844226,,,
2.318479241,4.627940598,-0.273462703,0.268347537,,,
-1.746924296,-4.3831348,0.17613332,0.380286248,,,
-2.570206837,-2.254070061,-2.3498968,0.725475392,,,
-1.852006903,-2.62010875,-1.391148713,0.907391354,,,
-2.896765515,-2.745104283,-1.582960701,0.188963969,,,
3.617504687,4.841928412,0.818867594,0.874167125,,,
-1.267583222,-2.52587375,-1.562051573,0.755576463,,,
0.76271277,0.848821336,-0.107368716,-0.664670835,,,
-3.407541782,-3.967850856,-2.377850591,-0.454441544,,,
-1.688045274,-2.263243129,-0.315258287,0.853946732,,,
-2.785845365,-3.340154299,-3.525801269,0.121946359,,,
-1.602243742,-0.83945557,-2.157036757,0.979979212,,,
-1.170294423,-1.104308786,-0.293284121,0.467510124,,,
1.511321184,2.95893363,0.500105773,-0.394263536,,,
-0.068458113,1.799465034,-0.328852513,-0.612028703,,,
-0.887158562,0.376923663,-1.307705193,-0.368421319,,,
-2.283107289,-3.589262185,-2.349421301,-0.368583638,,,
-0.555637581,-0.706612049,-0.328353798,-0.251104239,,,
2.226619431,2.423966426,0.087219206,0.516233002,,,
1.205903757,2.32117711,-0.494803135,0.126809423,,,
0.107699243,-0.989842364,-0.096080299,0.297362382,,,
-0.435235196,-1.581172972,-0.224743273,0.184624368,,,
-0.920484114,-0.403112787,-1.277772266,-0.646861795,,,
2.553899917,3.888608291,0.709941916,-0.756945396,,,
-1.719842791,-1.255392963,-0.987242224,-0.609451841,,,
0.945969524,2.090950339,0.564953086,-0.345529902,,,
-2.577940388,-4.381771105,-0.58778524,-0.997019579,,,
-1.784911994,-1.916347545,-2.416492902,0.204180846,,,
-0.040624877,-1.070286833,-0.191435903,0.069195205,,,
-0.481411166,-0.641815189,-1.073038477,0.891968554,,,
0.756981071,1.786343106,-0.268527093,-0.231358184,,,
-1.458194141,-3.887339822,-0.262479262,0.70025814,,,
-2.325328343,-3.01590547,-0.934468981,-0.076952768,,,
-1.401824542,-1.796973618,-1.15853609,0.518090791,,,
-1.144424191,0.029859427,-1.124459847,-0.739261969,,,
-2.502254251,-2.55760411,-2.36703213,-0.587296743,,,
0.016578575,1.010044486,-0.767549848,-0.197238649,,,
-3.547630466,-5.346672964,-0.839691471,0.095134059,,,
-2.007482492,-2.1093223,-1.254739316,0.396651971,,,
1.180124332,2.183988004,-0.70509588,0.553810358,,,
-2.934747517,-2.667675936,-2.468074414,-0.596560684,,,
-0.136212753,-0.266262801,-0.365296139,-0.022946477,,,
-0.775781181,-3.193902328,-0.194853948,0.532885325,,,
-0.187521653,-0.593304369,-0.304763717,0.192820228,,,
0.767003759,2.61720138,-0.672635258,-0.249458364,,,
1.592096022,4.419439159,-0.561424716,-0.509035286,,,
0.434882056,1.968843799,-1.117672348,-0.438055241,,,
2.008815066,3.349990507,-0.899429753,0.669898677,,,
0.897585693,2.768928436,-0.47337583,0.931034208,,,
-1.170243855,-2.477267255,-0.798314733,-0.661770205,,,
-1.040384591,-1.456848376,-0.709850895,-0.32441184,,,
-1.26552739,-1.22142438,-0.741987569,0.08568232,,,
-1.233060433,-0.553479403,-1.606189076,-0.365061402,,,
-1.474726234,-1.04405508,-1.609827702,0.140180428,,,
0.762051297,1.476388904,-0.766309697,0.505249295,,,
-2.9623297,-4.462466949,0.153980143,-0.804185499,,,
-3.698309896,-4.081861366,-3.117589315,-0.654261553,,,
-1.647491491,-1.744426529,-1.265072741,0.632732577,,,
-0.43035518,1.135384064,-0.126870112,-0.87571173,,,
0.284826939,0.058462292,-1.531775758,0.333749645,,,
-3.195908796,-3.046868976,-2.836147685,-0.849359582,,,
0.671004499,0.614875045,-0.015470733,-0.383013238,,,
-1.219992144,-1.899984599,-0.529198793,0.722235009,,,
-1.582300642,-1.377198794,-2.722197252,0.759819703,,,
0.563213683,0.618438251,-1.294855618,0.735262141,,,
0.986710636,3.186258176,0.151121585,-0.085870714,,,
0.331976934,-0.293488437,0.39492772,0.541485359,,,
-5.993673076,-5.308264089,-4.746475276,-0.533055331,,,
-2.927325314,-3.252846846,-2.290703334,-0.237185669,,,
-0.672462755,0.674332985,-0.849412086,-0.15906666,,,
1.868214772,4.244639262,-0.099865339,0.057028648,,,
-2.205839914,-2.701697246,-2.486096497,0.522786185,,,
-1.790574014,-1.590789701,-2.582866024,0.677389348,,,
2.755889804,4.4827638,-0.658586713,0.608986613,,,
0.522822617,1.523892457,-0.997221474,0.277578112,,,
3.717621688,5.604787327,0.245716535,0.90051088,,,
-1.399025739,-2.267455166,0.836073586,-0.340093679,,,
0.497019005,1.806732612,0.085624382,-0.293870591,,,
-4.8395884,-5.64462182,-3.242965211,-0.684099831,,,
-0.481037947,-0.194130551,-0.529139905,0.225097051,,,
-2.063827344,-2.411682674,-1.345272802,0.748552279,,,
-1.842340775,-2.253742237,-0.917798151,0.043676508,,,
-1.199741697,-2.65235654,-1.447194404,0.859043859,,,
0.958637141,3.043170985,-0.437855049,-0.036294343,,,
-1.132625465,0.016652888,-1.03548167,-0.367146003,,,
-2.568172682,-2.050905683,-1.877557557,0.481882024,,,
-0.550606103,0.124273399,-0.806018439,-0.562575168,,,
-3.030477507,-3.980990308,-1.787728618,-0.566350254,,,
-0.589921769,-0.729127287,-1.851987616,0.898068871,,,
-2.366118442,-4.120876848,-0.731761562,0.27211677,,,
-0.666747444,-0.51341225,-1.08008518,-0.344132406,,,
0.311848796,2.556711334,-0.659700799,0.482974294,,,
-2.012281391,-3.943582511,-0.255863519,0.688568801,,,
-2.059888003,-3.24652211,-0.922425176,0.167194214,,,
-2.780521136,-2.597131124,-2.420911185,0.017271747,,,
2.182426591,4.164855244,0.167083028,0.939541315,,,
1.746263425,2.823248038,-0.292587746,-0.36047789,,,
-1.42414728,-2.951980697,-0.852615551,0.233002263,,,
-0.266584808,-0.992688935,-0.261403678,0.543658603,,,
0.622316549,0.064141684,0.304803403,0.939312201,,,
-0.884514633,-1.669263137,-1.874502976,0.97496831,,,
-2.492995238,-3.893479587,0.449668438,-0.967296113,,,
-2.765209977,-5.100818195,-0.765235337,-0.040974402,,,
-3.216925084,-3.930487633,-2.36586384,-0.423897595,,,
-2.957066651,-4.457675007,-1.168193404,-0.573211996,,,
-2.676858693,-2.695707358,-1.683715947,0.134952641,,,
1.500352513,3.600645263,0.118663341,-0.316732279,,,
-0.505692421,-0.489670786,-1.185985492,0.918620946,,,
-2.799085713,-1.503078664,-2.147434008,-0.452501903,,,
-3.766875962,-4.424534987,-1.616051716,-0.755116562,,,
2.356658332,4.306443558,-0.617722135,0.977891163,,,
2.24247034,3.788873443,-0.198678196,0.907715811,,,
-1.82564242,-2.217106886,-0.530767818,-0.036602562,,,
-1.83375861,-1.438393784,-3.070494739,0.515494073,,,
0.060700349,1.424769853,0.031481637,-0.225479442,,,
-2.440922428,-1.586377644,-2.889445834,0.276669869,,,
-1.638828495,-2.385454294,-1.29627222,-0.632276221,,,
-1.891177534,-2.611149456,-1.25680854,0.040515639,,,
-1.188519481,-0.71496214,-0.806993844,-0.185100544,,,
-3.623998987,-2.700687592,-3.551177431,-0.62298894,,,
-1.682420045,-2.240345072,-1.262872786,0.021192948,,,
-1.955398515,-2.042289502,-3.61454669,0.95608462,,,
0.082548235,-0.969842709,0.915886235,0.098313507,,,
1.811089381,3.974628624,0.518916802,0.451284071,,,
0.423261333,1.899577689,0.131251419,-0.58158223,,,
-1.061558573,0.011732978,-1.139205098,0.106513837,,,
2.022450877,2.042521099,-0.531459324,0.992397036,,,
-1.22281413,-3.609272819,0.270059364,-0.522776395,,,
-1.006724545,-1.638698225,0.330950136,-0.482029501,,,
0.244636924,2.441099737,-1.181293922,-0.311617829,,,
-1.675665598,-2.653108008,-0.401580803,-0.703316237,,,
0.14799343,2.283266217,-0.473731685,0.133991329,,,
0.262324425,-0.697427895,-1.152088116,0.8575431,,,
1.122356456,2.869870315,-0.783630487,0.382362321,,,
0.631724719,3.126865035,-1.082708499,-0.666924776,,,
-0.867460698,-2.229127747,-0.528841424,0.416505648,,,
-1.209025979,-0.797215876,-2.21388108,0.703524182,,,
0.7162332,1.638278535,-0.520467739,-0.165564669,,,
-1.415426978,-2.661081445,0.203461195,0.304227847,,,
-1.379210235,-0.144846774,-1.73955508,-0.05396969,,,
-2.127271191,-3.994829991,-0.895714603,0.619201835,,,
0.282802346,-1.488914375,0.382406821,0.621163089,,,
-3.14184512,-3.179834925,-0.942729615,-0.909158942,,,
-1.105311343,-1.385212378,-0.571723408,-0.377389517,,,
-5.937438452,-6.720446259,-6.028574579,-0.545888491,,,
-0.688842442,-0.295224258,-1.568106827,-0.050722194,,,
-3.274274955,-3.824300637,-1.758151286,-0.647904462,,,
-3.378102051,-5.186499546,-1.344469695,-0.072455155,,,
1.864092431,4.304883407,-0.407318201,-0.043861484,,,
-3.353098019,-4.396008081,-1.16245293,-0.098927643,,,
-0.4002446,-0.073496778,-1.452591069,0.728083369,,,
-1.715719699,-2.86911612,-2.606612376,0.844597286,,,
-2.453625153,-2.759995683,-2.544085995,0.916479618,,,
2.644519495,4.311737836,-0.267293601,0.849917519,,,
-1.916854146,-1.584507622,-2.565744061,0.508297444,,,
-2.554889827,-2.297174115,-0.828363774,-0.975844592,,,
0.732115064,3.086121258,0.169078424,-0.386478111,,,
-0.768347635,-0.832747902,-1.410964439,-0.715725956,,,
-2.352712317,-2.961399462,-0.820174989,-0.476367926,,,
-3.153414495,-3.385077437,-1.660633037,-0.844001827,,,
-2.27154225,-4.160894353,-0.610144386,0.254498385,,,
-9.697829425,-8.787511457,-9.439657816,-0.50803086,,,
2.183913735,4.157041622,0.060354444,0.516084066,,,
-2.027135768,-4.26522597,-0.353640375,0.10521979,,,
-2.310091056,-2.636408688,-2.206390435,-0.07436966,,,
-2.299327767,-3.325455161,-0.152243332,-0.179706544,,,
-3.456712211,-5.998110338,-0.488047745,-0.746436528,,,
-0.268938444,0.185957455,-1.551989598,-0.304948852,,,
0.2729279,2.033222746,-1.183066388,-0.444882935,,,
-3.146166733,-5.61288145,-0.051475669,-0.788990975,,,
-2.526267533,-2.625017573,-0.369028538,-0.9358301,,,
-2.314682225,-4.249325131,-0.345712115,0.673214465,,,
2.641316156,5.202039461,0.892083677,-0.133223658,,,
-0.886958224,-0.307782375,-1.263998411,0.694236932,,,
-1.172941111,-1.002187625,-0.661170391,-0.658300613,,,
-1.840527872,-2.892792348,0.704217959,0.039957935,,,
-5.338827387,-5.702511527,-5.178441474,-0.383531783,,,
-0.018434403,1.803343834,-0.805120732,-0.389313671,,,
-3.572467282,-2.95455278,-2.939823249,0.018294359,,,
-0.147829539,1.841342608,-1.365276413,-0.888859254,,,
2.945348558,4.218458103,0.453515296,0.476570205,,,
-1.732628801,-0.819310207,-2.555388029,0.769226479,,,
0.873541819,2.129477035,-0.453733212,-0.124192487,,,
-1.660655174,-3.091086708,0.592068111,-0.732676395,,,
-1.43413962,-3.922283356,-0.409189001,0.852015413,,,
0.080279303,-1.357855326,-0.215902983,0.949467552,,,
-1.301158469,-2.054139197,-0.089399685,0.072463848,,,
-2.135786316,-0.297874606,-1.139258681,-0.94712053,,,
-3.714283531,-3.532973478,-3.620453326,0.283949437,,,
0.674852381,2.765022947,-0.695091666,-0.909314121,,,
0.687562033,0.960539997,-1.507640131,0.751059767,,,
-0.02356795,0.697346574,-0.295216219,-0.673106807,,,
-0.05383867,0.156071947,-1.213591431,0.047348624,,,
-1.68182507,-3.511414923,-0.60695996,0.877492881,,,
